time,lasttime,lat,lng,speed,course,altitude,comment,Unit,hour,c,unit2
2018-08-26 12:33:00,2018-08-26 12:33:00,39.093270000000004,-77.6177,61,16,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:34:00,2018-08-26 12:34:00,39.10024,-77.61059,54,12,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:35:00,2018-08-26 12:35:00,39.10474,-77.6026,48,54,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:36:00,2018-08-26 12:36:00,39.10549,-77.59491,49,38,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:37:00,2018-08-26 12:37:00,39.11009,-77.59182,52,106,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:38:00,2018-08-26 12:38:00,39.10846,-77.58393000000001,43,89,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:39:00,2018-08-26 12:39:00,39.1107,-77.5773,31,124,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:40:00,2018-08-26 12:40:00,39.1083,-77.56971999999999,37,107,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:41:00,2018-08-26 12:41:00,39.10667,-77.56416,51,87,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:42:00,2018-08-26 12:42:00,39.10922,-77.56293000000001,17,352,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:43:00,2018-08-26 12:49:00,39.11011,-77.56276,8,194,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:51:00,2018-08-26 12:51:00,39.10938,-77.56284000000001,14,251,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:52:00,2018-08-26 12:52:00,39.10678,-77.56288,27,254,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:53:00,2018-08-26 12:53:00,39.10781,-77.56819,31,293,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:54:00,2018-08-26 12:54:00,39.10995,-77.57585,46,298,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:55:00,2018-08-26 12:55:00,39.10869,-77.58115,44,247,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:56:00,2018-08-26 12:56:00,39.109809999999996,-77.59106,64,301,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:57:00,2018-08-26 12:57:00,39.104490000000006,-77.59597,59,224,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:58:00,2018-08-26 12:58:00,39.10365,-77.60478,59,256,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 12:59:00,2018-08-26 12:59:00,39.09811,-77.61225999999999,57,224,,KN4MHS,RBC-SAG-11-ios,16,w,-SAG-11-ios
2018-08-26 13:00:00,2018-08-26 13:00:00,39.091029999999996,-77.61949,43,215,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:01:00,2018-08-26 13:01:00,39.093509999999995,-77.62923,71,292,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:02:00,2018-08-26 13:02:00,39.09769,-77.64184,75,292,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:03:00,2018-08-26 13:03:00,39.10487,-77.64871,68,319,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:04:00,2018-08-26 13:04:00,39.11327,-77.6577,63,319,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:05:00,2018-08-26 13:05:00,39.12177,-77.65529000000001,49,25,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:06:00,2018-08-26 13:06:00,39.13025,-77.65464,62,356,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:07:00,2018-08-26 13:07:00,39.133720000000004,-77.65741,44,259,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:08:00,2018-08-26 13:16:00,39.13514,-77.66425,1,23,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:17:00,2018-08-26 13:17:00,39.13597,-77.66901,50,278,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:18:00,2018-08-26 13:18:00,39.13619,-77.6792,64,266,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:19:00,2018-08-26 13:19:00,39.135670000000005,-77.69157,41,271,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:20:00,2018-08-26 13:20:00,39.13622,-77.70002,42,280,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:21:00,2018-08-26 13:21:00,39.1366,-77.70873,43,271,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:22:00,2018-08-26 13:22:00,39.136790000000005,-77.71509,10,274,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:23:00,2018-08-26 13:23:00,39.13805,-77.71491,14,90,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:24:00,2018-08-26 13:24:00,39.13785,-77.71566,8,246,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:25:00,2018-08-26 13:25:00,39.13986,-77.71793000000001,39,304,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:26:00,2018-08-26 13:26:00,39.1454,-77.72527,57,322,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:27:00,2018-08-26 13:27:00,39.15065,-77.73616,71,316,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:28:00,2018-08-26 13:28:00,39.158409999999996,-77.73626,8,43,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:29:00,2018-08-26 13:29:00,39.16043,-77.72452,67,72,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:30:00,2018-08-26 13:30:00,39.157379999999996,-77.71981,49,201,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:31:00,2018-08-26 13:31:00,39.15435,-77.71738,48,24,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:32:00,2018-08-26 13:32:00,39.15087,-77.71448000000001,64,177,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:33:00,2018-08-26 13:33:00,39.144009999999994,-77.71370999999999,39,84,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:34:00,2018-08-26 13:34:00,39.14427,-77.70146,66,91,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:35:00,2018-08-26 13:35:00,39.14245,-77.69209000000001,2,101,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:36:00,2018-08-26 13:36:00,39.1456,-77.69129000000001,39,7,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:37:00,2018-08-26 13:37:00,39.15656,-77.69079,81,358,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:38:00,2018-08-26 13:38:00,39.16803,-77.68869000000001,82,27,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:39:00,2018-08-26 13:39:00,39.177620000000005,-77.68084,70,43,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:40:00,2018-08-26 13:40:00,39.18543,-77.67990999999999,0,2,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:41:00,2018-08-26 13:41:00,39.18699,-77.68321,8,260,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:42:00,2018-08-26 13:42:00,39.18715,-77.68153000000001,7,80,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:43:00,2018-08-26 13:43:00,39.18032,-77.68014000000001,75,179,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:44:00,2018-08-26 13:44:00,39.170609999999996,-77.6865,75,204,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:45:00,2018-08-26 13:45:00,39.160090000000004,-77.69094,84,177,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:46:00,2018-08-26 13:46:00,39.1478,-77.69091999999999,82,186,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:47:00,2018-08-26 13:47:00,39.1447,-77.682,104,86,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:48:00,2018-08-26 13:48:00,39.145070000000004,-77.66081,111,98,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:49:00,2018-08-26 13:49:00,39.1393,-77.6529,67,177,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:50:00,2018-08-26 13:50:00,39.135690000000004,-77.65262,59,352,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:51:00,2018-08-26 13:51:00,39.143840000000004,-77.65126,22,123,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 13:54:00,2018-08-26 14:00:00,39.14345,-77.64999,4,133,,KN4MHS,RBC-SAG-11-ios,17,w,-SAG-11-ios
2018-08-26 14:02:00,2018-08-26 14:02:00,39.14362,-77.64986,3,185,,KN4MHS,RBC-SAG-11-ios,18,w,-SAG-11-ios
2018-08-26 14:03:00,2018-08-26 14:07:00,39.143409999999996,-77.65002,2,262,,KN4MHS,RBC-SAG-11-ios,18,w,-SAG-11-ios
2018-08-26 14:09:00,2018-08-26 15:04:00,39.14358,-77.65023000000001,3,261,,KN4MHS,RBC-SAG-11-ios,18,w,-SAG-11-ios
2018-08-26 15:06:00,2018-08-26 15:06:00,39.14345,-77.65007,0,59,,KN4MHS,RBC-SAG-11-ios,19,w,-SAG-11-ios
2018-08-26 15:08:00,2018-08-26 15:08:00,39.14352,-77.65032,1,288,,KN4MHS,RBC-SAG-11-ios,19,w,-SAG-11-ios
2018-08-26 15:09:00,2018-08-26 15:26:00,39.14342,-77.65004,1,316,,KN4MHS,RBC-SAG-11-ios,19,w,-SAG-11-ios
2018-08-26 15:28:00,2018-08-26 15:29:00,39.14349,-77.65033000000001,2,130,,KN4MHS,RBC-SAG-11-ios,19,w,-SAG-11-ios
2018-08-26 15:30:00,2018-08-26 15:33:00,39.14346,-77.65,1,233,,KN4MHS,RBC-SAG-11-ios,19,w,-SAG-11-ios
2018-08-25 22:21:00,2018-08-25 22:22:00,39.3045,-77.632,0,0,,,RBCSAG-02,3,c,SAG-02
2018-08-25 22:44:00,2018-08-25 22:45:00,39.30433,-77.632,0,0,99.0,,RBCSAG-02,3,c,SAG-02
2018-08-25 22:46:00,2018-08-25 22:46:00,39.3045,-77.63183000000001,0,0,97.0,,RBCSAG-02,6,c,SAG-02
2018-08-25 22:48:00,2018-08-25 22:48:00,39.3045,-77.632,0,0,86.0,,RBCSAG-02,6,c,SAG-02
2018-08-25 22:56:00,2018-08-25 22:56:00,39.30433,-77.632,0,0,92.0,,RBCSAG-02,6,c,SAG-02
2018-08-25 22:58:00,2018-08-25 22:58:00,39.30417,-77.632,0,0,87.0,,RBCSAG-02,6,c,SAG-02
2018-08-25 23:09:00,2018-08-25 23:09:00,39.30433,-77.632,0,0,111.0,,RBCSAG-02,6,c,SAG-02
2018-08-25 23:26:00,2018-08-25 23:26:00,39.30433,-77.63183000000001,0,0,88.0,,RBCSAG-02,6,c,SAG-02
2018-08-25 23:39:00,2018-08-25 23:39:00,39.3045,-77.63183000000001,0,0,84.0,,RBCSAG-02,6,c,SAG-02
2018-08-25 23:42:00,2018-08-25 23:46:00,39.30433,-77.63183000000001,0,0,85.0,,RBCSAG-02,6,c,SAG-02
2018-08-26 06:52:00,2018-08-26 06:52:00,39.3045,-77.632,0,255,92.0,,RBCSAG-02,9,c,SAG-02
2018-08-26 06:57:00,2018-08-26 06:57:00,39.304829999999995,-77.63183000000001,0,39,83.0,,RBCSAG-02,9,c,SAG-02
2018-08-26 07:02:00,2018-08-26 07:02:00,39.26733,-77.6315,65,150,150.0,,RBCSAG-02,9,c,SAG-02
2018-08-26 07:04:00,2018-08-26 07:04:00,39.254,-77.62783,76,158,132.0,,RBCSAG-02,9,c,SAG-02
2018-08-26 07:04:00,2018-08-26 07:04:00,39.25183,-77.626,61,142,149.0,,RBCSAG-02,9,c,SAG-02
2018-08-26 07:04:00,2018-08-26 07:04:00,39.24917,-77.62183,72,117,164.0,,RBCSAG-02,9,c,SAG-02
2018-08-26 07:09:00,2018-08-26 07:09:00,39.19883,-77.62167,74,168,121.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:10:00,2018-08-26 07:10:00,39.19717,-77.6205,72,157,127.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:11:00,2018-08-26 07:11:00,39.19017,-77.61816999999999,15,119,113.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:15:00,2018-08-26 07:15:00,39.17467,-77.61,22,153,121.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:16:00,2018-08-26 07:16:00,39.1785,-77.61267,46,271,118.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:16:00,2018-08-26 07:16:00,39.17883,-77.6155,56,280,123.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:17:00,2018-08-26 07:17:00,39.174,-77.62283000000001,63,224,127.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:20:00,2018-08-26 07:20:00,39.15683,-77.64017,61,218,130.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:23:00,2018-08-26 07:23:00,39.1395,-77.642,89,111,155.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 07:25:00,2018-08-26 07:25:00,39.1365,-77.59567,102,109,200.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:12:00,2018-08-26 08:12:00,39.10383,-77.59783,35,256,159.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:14:00,2018-08-26 08:14:00,39.09833,-77.61183,46,222,181.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:22:00,2018-08-26 08:22:00,39.128170000000004,-77.65433,46,355,142.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:22:00,2018-08-26 08:22:00,39.132,-77.65467,43,358,159.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:22:00,2018-08-26 08:23:00,39.134,-77.65467,0,344,161.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:24:00,2018-08-26 08:24:00,39.133829999999996,-77.66183000000001,46,300,158.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:26:00,2018-08-26 08:26:00,39.13633,-77.67699999999999,56,266,160.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:29:00,2018-08-26 08:29:00,39.1365,-77.70433,37,272,161.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:29:00,2018-08-26 08:29:00,39.1365,-77.70533,24,271,165.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:30:00,2018-08-26 08:30:00,39.13667,-77.71316999999999,41,271,168.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:30:00,2018-08-26 08:30:00,39.13667,-77.715,39,270,168.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:30:00,2018-08-26 08:30:00,39.1365,-77.71616999999999,9,151,171.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:31:00,2018-08-26 08:31:00,39.13667,-77.71517,26,91,169.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:31:00,2018-08-26 08:31:00,39.136829999999996,-77.715,11,32,169.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:34:00,2018-08-26 08:34:00,39.14767,-77.73167,61,310,159.0,,RBCSAG-02,10,c,SAG-02
2018-08-26 08:35:00,2018-08-26 08:35:00,39.15067,-77.73617,59,314,165.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:35:00,2018-08-26 08:35:00,39.1525,-77.737,61,0,168.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:36:00,2018-08-26 08:36:00,39.1595,-77.735,41,42,185.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:36:00,2018-08-26 08:36:00,39.1615,-77.73267,61,41,178.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:36:00,2018-08-26 08:36:00,39.16333,-77.73066999999999,50,41,173.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:37:00,2018-08-26 08:37:00,39.16733,-77.7285,56,17,169.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:37:00,2018-08-26 08:37:00,39.172,-77.72617,59,26,164.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:39:00,2018-08-26 08:39:00,39.18067,-77.72216999999999,63,15,173.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:39:00,2018-08-26 08:39:00,39.183,-77.72166999999999,61,15,173.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:42:00,2018-08-26 08:42:00,39.2015,-77.71300000000001,52,68,158.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:42:00,2018-08-26 08:42:00,39.2045,-77.70716999999999,56,21,171.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:43:00,2018-08-26 08:43:00,39.21417,-77.70433,56,10,166.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:44:00,2018-08-26 08:44:00,39.21633,-77.70317,56,17,167.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:45:00,2018-08-26 08:45:00,39.2255,-77.70133,54,359,165.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:45:00,2018-08-26 08:45:00,39.22833,-77.70183,56,350,170.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:45:00,2018-08-26 08:45:00,39.23017,-77.702,56,355,174.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:46:00,2018-08-26 08:46:00,39.23567,-77.70217,48,20,175.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:47:00,2018-08-26 08:47:00,39.24,-77.70067,26,310,178.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:51:00,2018-08-26 08:51:00,39.264829999999996,-77.69333,57,13,177.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:52:00,2018-08-26 08:52:00,39.26833,-77.69233,57,17,175.0,,RBCSAG-02,11,c,SAG-02
2018-08-26 08:52:00,2018-08-26 08:52:00,39.27033,-77.69117,65,34,169.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 08:53:00,2018-08-26 08:53:00,39.27417,-77.6855,56,71,157.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 08:57:00,2018-08-26 08:57:00,39.28767,-77.655,63,108,124.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 08:58:00,2018-08-26 08:58:00,39.27967,-77.64399999999999,56,83,133.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 08:59:00,2018-08-26 08:59:00,39.27883,-77.641,0,23,143.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:01:00,2018-08-26 09:01:00,39.28217,-77.6375,30,99,155.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:02:00,2018-08-26 09:02:00,39.28817,-77.63616999999999,72,8,138.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:02:00,2018-08-26 09:02:00,39.293,-77.63467,74,19,126.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:03:00,2018-08-26 09:03:00,39.3005,-77.63283,72,32,111.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:05:00,2018-08-26 09:05:00,39.3045,-77.632,0,347,82.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:31:00,2018-08-26 09:31:00,39.30433,-77.63183000000001,0,347,102.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:39:00,2018-08-26 09:39:00,39.289,-77.63616999999999,80,188,125.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:43:00,2018-08-26 09:43:00,39.277,-77.64083000000001,0,230,148.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:44:00,2018-08-26 09:44:00,39.27683,-77.642,28,325,144.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:46:00,2018-08-26 09:46:00,39.2735,-77.63967,17,121,151.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:46:00,2018-08-26 09:46:00,39.27417,-77.63817,11,62,152.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:47:00,2018-08-26 09:47:00,39.2735,-77.63717,30,142,152.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:47:00,2018-08-26 09:47:00,39.27267,-77.63667,31,144,153.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:47:00,2018-08-26 09:47:00,39.27133,-77.63533000000001,33,143,151.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:48:00,2018-08-26 09:48:00,39.26983,-77.63067,74,73,146.0,,RBCSAG-02,12,c,SAG-02
2018-08-26 09:51:00,2018-08-26 09:51:00,39.27083,-77.60417,56,112,148.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 09:53:00,2018-08-26 09:53:00,39.27533,-77.58667,63,176,148.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 09:54:00,2018-08-26 09:54:00,39.2685,-77.5855,67,175,134.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 09:54:00,2018-08-26 09:54:00,39.26317,-77.58367,63,149,134.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 09:57:00,2018-08-26 09:57:00,39.2495,-77.57016999999999,52,177,105.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 09:58:00,2018-08-26 09:58:00,39.24617,-77.56116999999999,46,159,197.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:10:00,2018-08-26 10:10:00,39.20117,-77.5955,52,191,142.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:10:00,2018-08-26 10:10:00,39.19733,-77.59733,48,226,146.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:11:00,2018-08-26 10:11:00,39.19583,-77.59883,54,194,146.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:11:00,2018-08-26 10:11:00,39.19383,-77.59933000000001,57,189,142.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:13:00,2018-08-26 10:13:00,39.1855,-77.61067,9,203,134.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:16:00,2018-08-26 10:16:00,39.173,-77.62383,56,223,129.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:18:00,2018-08-26 10:18:00,39.16583,-77.632,46,218,137.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:19:00,2018-08-26 10:19:00,39.162,-77.63566999999999,17,227,128.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:21:00,2018-08-26 10:21:00,39.15383,-77.64367,61,223,143.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:27:00,2018-08-26 10:27:00,39.161,-77.63683,44,56,130.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:29:00,2018-08-26 10:29:00,39.17183,-77.62533,56,45,137.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:34:00,2018-08-26 10:34:00,39.195170000000005,-77.59867,50,12,140.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:35:00,2018-08-26 10:35:00,39.19717,-77.59767,43,46,145.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:36:00,2018-08-26 10:36:00,39.20333,-77.59383000000001,44,54,137.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:49:00,2018-08-26 10:49:00,39.248670000000004,-77.56766999999999,0,240,152.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 10:49:00,2018-08-26 10:49:00,39.248670000000004,-77.56783,0,240,161.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 11:12:00,2018-08-26 11:12:00,39.248670000000004,-77.56867,6,110,139.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 11:12:00,2018-08-26 11:12:00,39.2485,-77.56783,6,108,145.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 11:14:00,2018-08-26 11:14:00,39.248670000000004,-77.5675,0,236,158.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 11:28:00,2018-08-26 11:28:00,39.20917,-77.56817,35,233,196.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 11:30:00,2018-08-26 11:30:00,39.2095,-77.582,35,261,177.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 11:31:00,2018-08-26 11:31:00,39.2055,-77.59066999999999,54,260,153.0,,RBCSAG-02,13,c,SAG-02
2018-08-26 11:32:00,2018-08-26 11:32:00,39.199670000000005,-77.596,44,192,151.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:34:00,2018-08-26 11:34:00,39.190670000000004,-77.60333,33,194,140.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:35:00,2018-08-26 11:35:00,39.18683,-77.60833000000001,41,292,137.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:36:00,2018-08-26 11:36:00,39.186,-77.6105,0,206,136.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:37:00,2018-08-26 11:37:00,39.1785,-77.612,19,252,124.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:39:00,2018-08-26 11:39:00,39.17617,-77.61967,41,203,131.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:42:00,2018-08-26 11:42:00,39.16317,-77.63383,63,218,136.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:44:00,2018-08-26 11:44:00,39.15983,-77.63733,41,126,131.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:48:00,2018-08-26 11:48:00,39.16367,-77.60983,57,33,160.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:52:00,2018-08-26 11:52:00,39.187,-77.60883000000001,31,91,135.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:54:00,2018-08-26 11:54:00,39.19283,-77.601,50,57,147.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 11:56:00,2018-08-26 11:56:00,39.20567,-77.5905,22,111,151.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 12:50:00,2018-08-26 12:50:00,32.24733,-78.19566999999999,0,0,130.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 13:31:00,2018-08-26 13:31:00,39.205,-77.59133,39,20,134.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 13:49:00,2018-08-26 13:49:00,39.254329999999996,-77.57417,0,246,73.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 14:17:00,2018-08-26 14:17:00,39.20833,-77.56833,33,183,236.0,,RBCSAG-02,14,c,SAG-02
2018-08-26 14:24:00,2018-08-26 14:24:00,39.2015,-77.5955,0,326,150.0,,RBCSAG-02,14,c,SAG-02
